MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude
One_Story_1945_and_Older,Residential_Medium_Density,60,7392,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Good,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,520,520,GasA,Typical,Y,FuseA,912,0,912,0,0,1,0,2,1,5,Typ,0,Detchd,RFn,1,360,Typical,Paved,0,90,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,99500,-93.626835,42.020379
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,3843,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,120,1596,GasA,Excellent,Y,SBrkr,1648,0,1648,1,1,2,0,2,1,5,Typ,1,Attchd,Fin,2,525,Typical,Paved,162,53,0,153,0,0,No_Pool,No_Fence,None,0,8,2008,New,Partial,294464,-93.61658399999999,42.008803
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,13265,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148,Typical,PConc,Typical,No,GLQ,3,Unf,0,350,1568,GasA,Excellent,Y,SBrkr,1689,0,1689,1,0,2,0,3,1,7,Typ,2,Attchd,RFn,3,857,Typical,Paved,150,59,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,271000,-93.607121,41.997124
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,9990,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,297,1680,GasA,Good,Y,SBrkr,1689,0,1689,1,0,2,0,3,1,6,Typ,1,Attchd,Unf,2,432,Typical,Paved,428,120,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,228500,-93.602429,41.995991
Split_or_Multilevel,Residential_Low_Density,73,9735,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,SLvl,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,384,384,GasA,Good,Y,Unknown,754,640,1394,0,0,2,1,3,1,7,Typ,0,BuiltIn,Fin,2,400,Typical,Paved,100,0,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,167500,-93.649475,41.993751
Two_Story_1946_and_Newer,Residential_Low_Density,81,12018,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Corner,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60,Typical,PConc,Typical,Av,Unf,7,Unf,0,796,796,GasA,Excellent,Y,SBrkr,796,816,1612,0,0,2,1,3,1,6,Typ,0,Attchd,Fin,3,666,Typical,Paved,0,64,0,0,0,0,No_Pool,No_Fence,None,0,10,2008,New,Partial,218689,-93.650431,41.995175
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,82,11202,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,One_Story,Average,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,206,Typical,PConc,Typical,Av,GLQ,3,Unf,0,403,1432,GasA,Excellent,Y,SBrkr,1440,0,1440,1,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,467,Typical,Paved,185,95,0,0,0,0,No_Pool,No_Fence,None,0,6,2008,WD ,Normal,232500,-93.646726,41.995512
Two_Story_1946_and_Newer,Residential_Low_Density,85,12244,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Timberland,Norm,Norm,OneFam,Two_Story,Average,2003,2003,Hip,CompShg,VinylSd,VinylSd,Stone,226,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,611,1482,GasA,Excellent,Y,SBrkr,1482,780,2262,1,0,2,1,4,1,10,Typ,2,Attchd,Fin,3,749,Typical,Paved,168,0,0,0,0,0,No_Pool,No_Fence,None,0,8,2008,WD ,Normal,305000,-93.647834,41.99423
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,32,4500,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Mitchell,Norm,Norm,TwnhsE,One_Story,Average,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197,Typical,PConc,Typical,No,GLQ,3,Unf,0,325,1189,GasA,Excellent,Y,SBrkr,1189,0,1189,1,0,2,0,2,1,4,Typ,0,Attchd,RFn,2,392,Typical,Paved,0,122,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,160500,-93.608197,41.993059
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1477,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Meadow_Village,Norm,Norm,Twnhs,Two_Story,Excellent,1970,2007,Gable,CompShg,CemntBd,CmentBd,None,0,Good,CBlock,Typical,No,GLQ,3,Unf,0,188,546,GasA,Excellent,Y,SBrkr,546,546,1092,0,0,2,1,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,187,0,0,0,0,0,No_Pool,No_Fence,None,0,3,2008,WD ,Normal,98000,-93.603178,41.992133
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,6490,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Good,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Typical,No,GLQ,3,Unf,0,282,816,GasA,Excellent,Y,SBrkr,816,0,816,0,1,1,0,2,1,4,Typ,0,Attchd,Unf,1,264,Typical,Paved,315,0,0,0,0,0,No_Pool,Good_Wood,None,0,4,2008,WD ,Normal,128500,-93.60510719999999,41.987109
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,6600,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1982,2005,Gable,CompShg,HdBoard,Plywood,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,207,845,GasA,Good,Y,SBrkr,845,0,845,0,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,264,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,134500,-93.603886,41.987289
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,12395,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Above_Average,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,217,864,GasA,Typical,Y,SBrkr,889,0,889,0,0,1,0,3,1,6,Typ,0,Attchd,Unf,2,484,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,137500,-93.603722,41.986498
Two_Story_1946_and_Newer,Residential_Low_Density,0,11075,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Mod,Mitchell,Norm,Norm,OneFam,Two_Story,Below_Average,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232,Typical,CBlock,Typical,Av,ALQ,1,LwQ,193,29,784,GasA,Excellent,Y,SBrkr,1168,800,1968,0,1,2,1,4,1,7,Min2,1,Attchd,RFn,2,530,Typical,Paved,305,189,0,0,0,0,No_Pool,Minimum_Privacy,Shed,400,9,2008,WD ,Normal,172000,-93.600066,41.991885
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,13651,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115,Good,CBlock,Typical,Gd,ALQ,1,Unf,0,343,2223,GasA,Excellent,Y,SBrkr,2223,0,2223,1,0,2,0,3,1,8,Typ,2,Attchd,Fin,2,516,Typical,Paved,300,0,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,WD ,Normal,244000,-93.617273,42.049671
One_Story_PUD_1946_and_Newer,Residential_Low_Density,41,5330,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Average,2000,2000,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,298,1494,GasA,Excellent,Y,SBrkr,1652,0,1652,1,0,2,0,2,1,6,Typ,0,Attchd,RFn,2,499,Typical,Paved,96,48,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,251000,-93.634341,42.063067
Split_or_Multilevel,Residential_Low_Density,0,9125,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,SLvl,Average,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170,Typical,PConc,Typical,No,Unf,7,Unf,0,384,384,GasA,Good,Y,SBrkr,812,670,1482,0,0,2,1,3,1,7,Typ,1,Attchd,Fin,2,392,Typical,Paved,100,25,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,163900,-93.637917,42.05817
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,160,18160,Grvl,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Above_Average,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138,Typical,CBlock,Typical,Av,BLQ,2,Unf,0,752,1302,GasA,Fair,Y,SBrkr,1128,0,1128,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,2,480,Typical,Partial_Pavement,0,108,246,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2007,WD ,Alloca,154204,-93.63332899999999,42.057022
One_Story_PUD_1946_and_Newer,Residential_Low_Density,61,8035,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Gtl,Stone_Brook,Norm,Norm,TwnhsE,One_Story,Average,2006,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,165,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,815,1612,GasA,Excellent,Y,SBrkr,1612,0,1612,1,0,2,0,2,1,6,Typ,1,Attchd,Fin,2,556,Typical,Paved,0,164,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,319900,-93.629538,42.059743
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10960,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Average,1984,1984,Hip,CompShg,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,0,1028,1284,GasA,Typical,Y,SBrkr,1284,0,1284,1,0,2,0,3,1,5,Typ,0,Attchd,Unf,2,480,Typical,Paved,0,0,192,0,0,0,No_Pool,No_Fence,None,0,4,2007,COD,Abnorml,174000,-93.638853,42.053916
Two_Story_1946_and_Newer,Residential_Low_Density,78,12090,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,Norm,Norm,OneFam,Two_Story,Good,1981,2003,Gable,CompShg,MetalSd,MetalSd,BrkFace,306,Typical,CBlock,Typical,No,ALQ,1,Unf,0,404,725,GasA,Excellent,Y,SBrkr,725,754,1479,0,0,2,1,3,1,6,Typ,1,Attchd,RFn,2,484,Typical,Paved,167,72,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,176000,-93.637816,42.0545
Two_Story_1946_and_Newer,Residential_Low_Density,92,11952,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,PosA,Norm,OneFam,Two_Story,Above_Average,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,808,808,GasA,Typical,Y,SBrkr,1161,808,1969,0,0,2,1,3,1,8,Typ,1,Attchd,RFn,2,534,Typical,Paved,0,0,0,0,276,0,No_Pool,No_Fence,None,0,11,2007,WD ,Normal,190000,-93.633973,42.055217
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79,11850,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,Northwest_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1984,1984,Gable,CompShg,Plywood,Plywood,BrkFace,98,Typical,CBlock,Typical,No,ALQ,1,Unf,0,372,1153,GasA,Typical,Y,SBrkr,1177,0,1177,0,0,2,0,3,1,6,Typ,0,Attchd,Fin,2,495,Typical,Paved,204,103,0,0,0,0,No_Pool,Minimum_Privacy,None,0,8,2007,WD ,Normal,151500,-93.631795,42.056211
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,128,13001,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northwest_Ames,PosN,Norm,OneFam,One_Story,Average,1971,1971,Hip,CompShg,HdBoard,HdBoard,BrkFace,176,Typical,CBlock,Typical,Mn,ALQ,1,BLQ,121,1012,1625,GasA,Typical,Y,SBrkr,1220,0,1220,0,1,2,0,2,1,6,Typ,1,Attchd,Unf,2,944,Typical,Paved,0,0,249,0,0,0,No_Pool,No_Fence,None,0,9,2007,WD ,Normal,170000,-93.634714,42.049832
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,OneFam,One_Story,Above_Average,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,248,864,GasA,Typical,Y,SBrkr,864,0,864,0,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,0,0,0,0,0,No_Pool,Good_Wood,None,0,5,2007,WD ,Normal,120500,-93.621646,42.05639499999999
One_Story_PUD_1946_and_Newer,Residential_High_Density,26,10943,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,North_Ames,Norm,Norm,TwnhsE,One_Story,Average,1997,1998,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,475,1405,GasA,Excellent,Y,SBrkr,1337,0,1337,1,0,2,0,2,1,5,Typ,1,Attchd,Fin,2,522,Typical,Paved,0,68,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,177000,-93.624431,42.055319
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1890,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,Twnhs,Two_Story,Average,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285,Typical,CBlock,Typical,No,BLQ,2,Unf,0,316,672,GasA,Typical,Y,SBrkr,672,546,1218,0,0,1,1,3,1,7,Typ,0,Detchd,Unf,1,264,Typical,Paved,144,28,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,113000,-93.62865599999999,42.052698
Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,2016,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Briardale,Norm,Norm,TwnhsE,Two_Story,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304,Typical,CBlock,Typical,No,Unf,7,Unf,0,630,630,GasA,Typical,Y,SBrkr,630,672,1302,0,0,2,1,3,1,6,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,0,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,106000,-93.62977699999999,42.052294
One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2304,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northpark_Villa,Norm,Norm,Twnhs,One_Story,Good,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0,Typical,CBlock,Typical,No,GLQ,3,Unf,6,423,1061,GasA,Typical,Y,SBrkr,1055,0,1055,0,0,2,0,2,1,4,Typ,0,Attchd,Unf,1,319,Typical,Paved,108,32,0,0,0,0,No_Pool,No_Fence,None,0,4,2007,WD ,Normal,142500,-93.625672,42.049996
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,93,12030,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254,Typical,PConc,Typical,No,Unf,7,Unf,0,1694,1694,GasA,Excellent,Y,SBrkr,1694,0,1694,0,0,2,0,3,1,7,Typ,0,Attchd,Fin,3,818,Typical,Paved,168,228,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,New,Partial,318000,-93.65767900000002,42.063298
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11825,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,One_Story,Average,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,302,Typical,PConc,Typical,Mn,Unf,7,Unf,0,1694,1694,GasA,Excellent,Y,SBrkr,1694,0,1694,0,0,2,0,3,1,7,Typ,1,Attchd,RFn,3,856,Typical,Paved,0,112,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,322400,-93.6569765,42.0632689
Two_Story_1946_and_Newer,Residential_Low_Density,109,14154,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,350,Typical,PConc,Good,No,Unf,7,Unf,0,1063,1063,GasA,Excellent,Y,SBrkr,1071,1101,2172,0,0,2,1,3,1,9,Typ,1,Attchd,RFn,3,947,Typical,Paved,192,62,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,280000,-93.654774,42.062259
Two_Story_1946_and_Newer,Residential_Low_Density,118,13654,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2005,2006,Gable,CompShg,MetalSd,MetalSd,BrkFace,365,Typical,PConc,Typical,Gd,Unf,7,Unf,0,1704,1704,GasA,Excellent,Y,SBrkr,1722,1036,2758,0,0,2,1,4,1,9,Typ,1,BuiltIn,Fin,3,814,Typical,Paved,282,55,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,418000,-93.657211,42.06027
Two_Story_1946_and_Newer,Residential_Low_Density,134,16659,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1582,1582,GasA,Excellent,Y,SBrkr,1582,570,2152,0,0,2,1,3,1,7,Typ,1,Detchd,Unf,2,728,Typical,Paved,0,368,0,0,0,0,No_Pool,No_Fence,None,0,6,2007,New,Partial,260116,-93.65542479999999,42.061133
Two_Story_1946_and_Newer,Residential_Low_Density,76,9591,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,OneFam,Two_Story,Average,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344,Typical,PConc,Typical,Av,Unf,7,Unf,0,1143,1143,GasA,Excellent,Y,SBrkr,1143,1330,2473,0,0,2,1,4,1,9,Typ,1,BuiltIn,RFn,3,852,Typical,Paved,192,151,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,317000,-93.654689,42.060576
One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,3903,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Average,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182,Typical,PConc,Typical,Av,ALQ,1,Unf,0,272,1302,GasA,Excellent,Y,SBrkr,1302,0,1302,1,0,1,1,1,1,5,Typ,1,Attchd,RFn,2,631,Typical,Paved,110,50,0,0,0,0,No_Pool,No_Fence,None,0,5,2007,WD ,Normal,200000,-93.649808,42.059176
One_Story_PUD_1946_and_Newer,Residential_Low_Density,34,4590,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,Twnhs,One_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,108,Typical,PConc,Good,Mn,GLQ,3,Unf,0,1530,1554,GasA,Excellent,Y,SBrkr,1554,0,1554,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,627,Typical,Paved,156,73,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,209500,-93.649397,42.05826
One_Story_PUD_1946_and_Newer,Residential_Low_Density,68,7820,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362,Typical,PConc,Typical,No,Unf,7,Unf,0,1869,1869,GasA,Excellent,Y,SBrkr,1869,0,1869,0,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,617,Typical,Paved,210,54,0,0,0,0,No_Pool,No_Fence,None,0,12,2007,New,Partial,318061,-93.65205399999999,42.05737999999999
One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,3242,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Northridge_Heights,Norm,Norm,TwnhsE,One_Story,Average,2003,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,235,Typical,PConc,Typical,No,GLQ,3,Unf,0,405,1405,GasA,Excellent,Y,SBrkr,1405,0,1405,1,0,2,0,2,1,6,Typ,1,Attchd,RFn,2,478,Typical,Paved,136,36,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,200000,-93.65060799999999,42.057209
Two_Story_1946_and_Newer,Residential_Low_Density,65,10237,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,OneFam,Two_Story,Average,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,783,783,GasA,Excellent,Y,SBrkr,783,701,1484,0,0,2,1,3,1,8,Typ,1,Attchd,Fin,2,393,Typical,Paved,0,72,0,0,0,0,No_Pool,No_Fence,None,0,7,2007,New,Partial,178900,-93.645875,42.062483
Two_Story_1946_and_Newer,Residential_Low_Density,62,8857,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,738,738,GasA,Excellent,Y,SBrkr,738,757,1495,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,440,Typical,Paved,100,30,0,0,0,0,No_Pool,No_Fence,None,0,3,2007,New,Partial,171925,-93.64478799999999,42.0626729
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,73,8993,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Average,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,Unf,7,Unf,0,1302,1302,GasA,Excellent,Y,SBrkr,1302,0,1302,0,0,2,0,3,1,6,Typ,0,Attchd,Fin,2,436,Typical,Paved,0,22,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,New,Partial,176485,-93.644377,42.062887
One_Story_PUD_1946_and_Newer,Residential_Low_Density,53,3922,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Bloomington_Heights,Norm,Norm,TwnhsE,One_Story,Average,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,72,Typical,PConc,Typical,Av,Unf,7,Unf,0,1258,1258,GasA,Excellent,Y,SBrkr,1402,0,1402,0,2,0,2,2,1,7,Typ,1,Attchd,Fin,3,648,Typical,Paved,120,16,0,0,0,0,No_Pool,No_Fence,None,0,2,2007,New,Partial,194201,-93.641716,42.062581
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,182,14572,Pave,No_Alley_Access,Irregular,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,OneFam,One_Story,Average,2004,2004,Hip,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,Av,GLQ,3,Unf,0,230,1530,GasA,Excellent,Y,SBrkr,1530,0,1530,1,0,2,0,3,1,7,Typ,1,Attchd,Fin,3,630,Typical,Paved,144,36,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Family,259000,-93.644256,42.061713
Two_Story_1946_and_Newer,Residential_Low_Density,0,8063,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,924,924,GasA,Excellent,Y,SBrkr,948,742,1690,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,463,Typical,Paved,100,48,0,0,0,0,No_Pool,No_Fence,None,0,11,2007,WD ,Abnorml,181000,-93.642288,42.058858
Two_Story_1946_and_Newer,Residential_Low_Density,62,7917,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,OneFam,Two_Story,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,953,953,GasA,Excellent,Y,SBrkr,953,694,1647,0,0,2,1,3,1,7,Typ,1,Attchd,RFn,2,460,Typical,Paved,0,40,0,0,0,0,No_Pool,No_Fence,None,0,8,2007,WD ,Normal,175000,-93.641279,42.057981
